STD_YMD,WIAR_SIDO_CD,SGNG_CD,UMD_CD,TOBU_BIDVS_CD,TOBU_MEDVS_CD,PERS_CORP_CLCD,PHOLI_CLCD,TIZO_CLCD,SEX_CLCD,N10_UNIT_AGE_CLCD,HSH_LFTM_MAIN_PRE_CD,EST_INCM_SECT_CD,IFW_AREA_CD,IFW_DISTC_SECT_CD,PAYM_NOCA,SALE_AMT
20250416,41,110,0000000009,20,03,P,1,03,M,20,04,03,A01,01,4,342195
20250115,11,410,0000000012,40,03,P,1,02,M,20,04,02,A02,02,1,457040
20250311,41,110,0000000013,20,03,C,0,02,F,40,03,03,A08,02,5,408352
20250121,26,410,0000000020,40,02,P,0,04,M,10,01,01,A02,01,1,400879
20250610,41,260,0000000005,10,01,P,0,01,M,30,01,03,A10,03,1,154866
20250122,11,110,0000000006,10,02,P,1,01,F,60,03,03,A04,03,2,369350
20250617,11,260,0000000012,20,02,C,1,02,F,30,04,01,A04,01,2,326701
20250611,26,410,0000000020,30,03,P,1,01,M,40,04,01,A09,02,3,462461
20250312,11,410,0000000011,30,03,C,1,04,F,30,03,03,A08,01,1,387514
20250321,41,260,0000000012,20,03,C,1,04,F,40,01,02,A08,02,5,489289
20250125,11,110,0000000012,20,02,C,0,03,M,50,01,01,A08,03,5,361256
20250205,11,410,0000000012,40,03,P,0,01,M,30,04,03,A09,01,3,177421
20250531,41,410,0000000007,20,01,P,0,01,M,30,02,01,A09,03,5,255554
20250629,41,260,0000000009,10,02,P,1,03,M,30,04,01,A07,01,2,204130
20250218,26,260,0000000019,30,01,C,1,04,M,20,02,02,A01,03,2,470994
20250614,11,260,0000000009,40,03,C,1,02,M,10,01,01,A03,02,4,430165
20250301,41,110,0000000005,10,02,P,0,01,F,30,04,02,A09,02,5,110395
20250115,11,260,0000000006,40,01,P,0,02,F,40,02,01,A04,02,1,423607
20250306,26,110,0000000005,20,01,C,0,01,M,40,03,03,A08,01,1,60210
20250218,26,410,0000000007,10,03,C,0,04,F,30,01,03,A03,01,3,161783
20250421,26,410,0000000005,40,03,P,0,01,M,50,01,01,A05,03,3,34322
20250404,26,410,0000000013,40,02,P,1,04,M,30,01,01,A09,03,4,397636
20250630,11,410,0000000015,20,03,C,1,01,M,40,01,02,A03,02,1,240513
20250509,26,110,0000000006,30,02,P,1,04,M,20,02,01,A02,01,2,238292
20250315,11,110,0000000013,10,02,C,1,03,M,30,02,01,A04,03,1,258404
20250412,11,110,0000000007,40,03,P,1,02,F,30,01,02,A09,02,2,359478
20250113,11,260,0000000005,10,01,C,0,02,M,40,04,02,A04,03,4,411914
20250210,11,260,0000000008,10,02,C,1,03,F,40,02,01,A02,02,5,226355
20250331,26,410,0000000017,20,03,P,1,02,F,30,01,01,A10,01,1,62290
20250316,26,110,0000000008,40,01,P,0,02,F,40,03,02,A05,01,2,206322
20250303,11,260,0000000017,40,02,P,0,01,F,20,02,03,A07,01,5,415390
20250420,26,110,0000000010,30,02,C,1,03,F,40,03,03,A05,02,4,76811
20250530,11,110,0000000008,30,03,C,0,01,M,40,01,03,A03,02,3,349664
20250310,41,110,0000000003,40,01,P,1,02,M,10,02,01,A06,01,2,488534
20250219,11,110,0000000008,30,01,P,1,01,M,10,03,01,A09,01,1,3131
20250104,11,110,0000000019,40,01,P,1,04,F,30,01,03,A04,02,4,252037
20250528,11,410,0000000007,40,01,C,1,04,F,60,04,01,A08,03,2,104336
20250403,11,110,0000000005,10,02,P,1,04,F,10,02,02,A04,01,4,358356
20250108,11,110,0000000010,40,01,C,1,04,M,10,02,03,A05,03,4,440290
20250306,11,410,0000000019,40,02,P,0,01,F,40,02,01,A08,03,2,323060
20250114,26,260,0000000006,20,01,P,1,01,M,40,02,02,A08,03,5,42743
20250311,26,410,0000000016,40,01,P,0,03,M,40,02,02,A01,01,2,185857
20250123,26,410,0000000016,10,01,C,0,03,M,10,01,01,A05,02,3,294453
20250318,26,410,0000000003,10,01,C,1,03,M,20,04,02,A04,01,1,311389
20250406,26,410,0000000010,30,03,C,0,04,M,10,01,01,A04,02,3,38998
20250516,41,110,0000000010,20,02,P,1,04,M,40,02,02,A02,03,3,410667
20250101,26,110,0000000019,20,01,C,0,01,F,50,03,01,A05,01,5,406656
20250508,11,260,0000000006,10,01,C,1,04,F,60,04,01,A08,01,4,268590
20250216,26,410,0000000003,30,01,P,1,02,F,40,03,02,A04,02,2,90072
20250406,26,110,0000000016,30,03,C,0,01,F,50,02,01,A01,02,5,388002
20250526,41,110,0000000019,20,01,C,1,01,F,60,02,02,A07,02,2,133006
20250301,26,260,0000000008,10,03,C,0,04,F,30,01,01,A10,03,4,381017
20250128,41,410,0000000010,20,02,C,0,02,M,60,01,01,A10,02,5,82646
20250508,41,260,0000000018,20,01,P,1,04,F,30,03,01,A10,01,5,69666
20250309,11,260,0000000019,40,02,P,1,04,F,40,02,03,A09,03,5,432363
20250226,26,410,0000000017,30,02,C,1,04,F,50,03,03,A07,02,4,361020
20250523,11,410,0000000011,10,03,P,0,03,M,60,04,02,A10,03,5,182799
20250331,11,260,0000000010,10,01,P,1,04,F,30,03,03,A08,01,3,423483
20250520,26,260,0000000013,20,01,C,1,01,M,40,01,01,A03,01,2,378686
20250108,11,110,0000000005,40,02,C,1,02,M,20,01,02,A09,03,3,412599
20250628,41,260,0000000003,10,01,C,0,04,F,60,01,01,A03,01,2,284924
20250119,26,410,0000000005,40,03,C,0,02,F,40,03,02,A04,03,1,309346
20250130,11,110,0000000010,20,03,C,0,03,M,30,01,01,A07,03,3,152179
20250316,41,110,0000000017,20,03,P,1,04,M,50,03,03,A07,03,3,449420
20250327,26,260,0000000011,20,03,P,0,01,F,50,02,01,A01,02,2,298891
20250529,41,260,0000000010,40,03,P,1,04,F,20,02,03,A10,03,1,295974
20250211,26,260,0000000010,30,02,C,1,01,F,10,01,03,A01,03,4,180108
20250507,41,410,0000000001,40,03,C,1,04,F,40,03,01,A01,01,5,90030
20250316,41,260,0000000016,40,02,C,1,01,F,50,01,02,A01,01,1,239484
20250119,26,410,0000000003,10,03,P,1,01,M,50,03,03,A05,01,5,89220
20250328,41,110,0000000019,30,02,C,1,03,M,30,04,03,A07,03,3,246735
20250615,41,260,0000000015,10,03,C,1,02,F,20,04,01,A10,01,1,290938
20250215,11,410,0000000012,30,03,C,0,04,M,60,02,01,A07,03,3,282059
20250213,26,410,0000000014,20,01,C,1,04,F,50,04,03,A10,03,4,70065
20250115,26,410,0000000005,10,03,P,1,03,F,30,01,01,A05,01,3,37504
20250623,11,410,0000000016,10,02,C,1,01,M,40,01,03,A06,03,1,441286
20250107,11,410,0000000008,10,03,P,1,01,F,40,03,03,A01,03,2,317493
20250618,41,260,0000000018,40,01,C,1,02,M,30,01,02,A03,02,5,409142
20250309,26,260,0000000014,40,02,P,0,02,M,40,04,02,A04,01,2,201427
20250615,41,260,0000000002,10,03,P,0,04,F,40,03,02,A03,01,4,88423
20250223,26,260,0000000003,30,02,P,0,01,F,30,02,03,A10,01,1,431701
20250521,41,260,0000000006,10,03,P,0,02,F,30,02,01,A07,02,1,253594
20250413,11,260,0000000015,40,01,P,1,04,F,50,04,01,A10,03,3,479289
20250421,11,410,0000000005,40,02,P,0,02,F,20,01,01,A03,01,2,177585
20250315,41,260,0000000004,40,02,P,0,04,F,50,02,02,A06,03,4,342699
20250104,41,260,0000000007,20,02,C,1,04,F,50,02,03,A03,01,5,258357
20250601,41,260,0000000011,10,03,C,1,01,M,10,02,03,A02,02,5,278879
20250317,26,260,0000000016,10,01,P,0,04,F,60,01,02,A07,03,3,373653
20250617,11,260,0000000019,10,02,P,1,04,F,10,02,03,A01,01,4,223071
20250408,26,110,0000000008,30,01,P,0,04,M,10,01,02,A01,02,2,79725
20250123,11,260,0000000011,30,02,P,0,04,M,20,03,03,A05,01,1,226035
20250625,26,410,0000000016,40,02,C,0,04,M,60,01,02,A05,03,1,223901
20250511,41,110,0000000018,40,03,P,0,03,M,40,02,02,A09,03,3,277345
20250211,11,410,0000000014,10,03,P,0,02,F,30,02,02,A03,02,3,232952
20250109,41,110,0000000001,30,03,P,1,04,F,60,03,01,A04,01,1,61545
20250322,41,260,0000000020,30,01,P,1,02,F,20,04,01,A06,03,3,21064
20250202,41,260,0000000003,40,01,P,0,03,M,60,01,01,A10,03,4,416177
20250429,41,410,0000000016,40,02,P,0,01,M,20,03,01,A04,03,1,2021
20250503,11,260,0000000016,30,01,C,0,02,F,50,04,01,A01,02,4,355183
20250527,11,410,0000000015,40,01,C,1,02,F,60,03,01,A08,02,3,486932
20250510,41,260,0000000001,10,02,C,0,01,F,40,04,02,A10,02,2,189383
20250211,11,410,0000000007,40,01,C,1,02,F,40,01,02,A09,02,5,95134
20250413,41,410,0000000011,20,01,P,1,02,M,40,03,02,A07,01,1,244696
20250108,41,410,0000000001,30,03,C,0,02,F,60,02,02,A05,02,3,166812
20250204,11,410,0000000009,40,02,C,0,04,M,20,01,02,A07,01,1,132232
20250401,11,260,0000000016,20,02,P,0,01,F,10,02,02,A03,03,1,473089
20250504,41,410,0000000012,10,01,P,1,01,M,40,02,01,A06,02,2,108319
20250510,26,110,0000000010,30,03,C,1,02,M,10,01,01,A09,02,3,98275
20250331,26,410,0000000004,10,03,P,1,03,F,50,01,02,A05,01,5,256804
20250116,11,410,0000000009,40,01,P,0,03,M,10,03,02,A01,02,5,405665
20250417,11,410,0000000008,20,02,P,1,01,F,40,01,03,A08,03,4,2716
20250227,11,410,0000000004,40,02,P,1,01,M,20,03,02,A09,01,1,188651
20250611,41,110,0000000012,40,01,P,0,01,F,40,02,03,A08,02,3,108450
20250324,11,110,0000000003,20,02,P,1,03,F,50,01,03,A07,01,5,132089
20250522,41,260,0000000007,40,03,C,0,03,M,10,02,01,A07,02,1,55114
20250205,11,110,0000000007,30,02,C,1,02,M,60,03,01,A08,03,4,302838
20250409,41,410,0000000001,10,01,P,1,04,M,40,03,01,A04,02,4,119623
20250317,41,260,0000000020,40,03,C,1,02,M,10,01,01,A10,01,1,278555
20250327,41,110,0000000009,10,01,P,0,02,F,20,04,02,A03,01,3,268408
20250215,41,110,0000000008,30,03,C,1,04,M,60,04,03,A07,02,4,125491
20250520,41,110,0000000018,40,02,C,0,03,M,10,01,01,A07,03,3,476766
20250104,41,260,0000000016,10,01,P,0,01,M,20,04,01,A07,03,4,25920
20250308,11,260,0000000007,10,01,C,1,02,M,10,01,02,A10,01,5,79550
20250410,41,260,0000000003,10,03,P,1,04,M,50,01,01,A01,02,5,436298
20250130,26,110,0000000002,40,02,C,1,03,M,10,01,02,A01,01,1,61777
20250104,41,260,0000000019,20,01,C,1,04,M,40,01,01,A06,01,1,422029
20250401,26,410,0000000008,20,03,P,0,02,M,60,02,01,A09,02,2,91301
20250215,26,410,0000000017,10,02,P,1,03,M,20,02,01,A03,01,3,375061
20250221,11,410,0000000002,30,03,P,1,03,F,20,04,03,A05,02,5,96111
20250220,11,260,0000000005,10,02,C,0,01,M,50,03,03,A03,02,3,155764
20250502,41,110,0000000016,10,02,P,1,01,M,60,04,01,A01,03,1,109279
20250420,11,260,0000000008,30,02,C,0,02,M,20,03,03,A09,02,2,151104
20250521,11,260,0000000006,30,02,P,0,03,F,10,01,02,A02,02,5,45819
20250521,41,260,0000000009,40,02,C,0,04,M,30,03,01,A06,01,3,10811
20250308,26,410,0000000018,10,03,C,1,02,F,10,01,01,A02,02,1,8108
20250112,41,110,0000000013,20,02,C,1,01,M,40,02,01,A01,02,5,215215
20250303,26,110,0000000009,10,01,P,0,02,F,40,03,03,A09,01,5,197127
20250108,26,260,0000000005,40,03,P,0,03,M,30,04,01,A08,03,1,383916
20250605,11,260,0000000012,10,01,C,1,03,M,50,03,01,A01,03,1,480542
20250615,41,410,0000000004,30,02,C,0,03,M,60,03,01,A10,03,5,314730
20250419,41,110,0000000007,10,03,C,0,01,F,60,03,03,A10,03,4,69617
20250530,41,260,0000000018,40,01,P,0,03,M,60,04,02,A06,02,3,405560
20250223,11,110,0000000016,40,03,P,0,04,M,30,02,01,A08,02,5,475361
20250313,26,260,0000000003,30,02,P,1,03,F,20,03,02,A01,02,5,32031
20250325,26,260,0000000009,30,03,P,0,04,F,30,01,01,A04,02,3,358655
20250123,26,110,0000000020,30,01,C,1,01,F,10,04,01,A07,02,1,92053
20250124,11,410,0000000001,20,02,C,1,04,F,20,01,02,A10,03,5,489198
20250103,11,110,0000000015,30,01,C,1,04,M,10,02,02,A01,02,1,135108
20250610,26,410,0000000011,20,03,P,0,03,M,20,03,03,A07,03,3,108675
20250415,26,260,0000000010,10,02,C,0,04,M,50,02,02,A07,02,4,289055
20250507,11,410,0000000013,20,03,P,0,04,F,10,02,01,A09,01,1,495592
20250106,26,110,0000000010,10,03,P,1,04,M,20,02,01,A01,03,1,316128
20250514,41,410,0000000018,40,03,C,1,01,M,20,04,02,A01,02,4,286457
20250131,26,260,0000000016,10,03,P,0,01,M,30,04,03,A06,01,1,469806
20250407,41,110,0000000012,40,02,C,1,01,F,30,02,01,A01,01,2,347705
20250630,41,260,0000000004,30,02,C,0,01,F,60,04,03,A06,01,3,401672
20250529,26,410,0000000016,30,02,P,1,04,F,40,02,01,A01,02,3,420418
20250124,11,260,0000000009,20,03,P,0,01,F,60,04,02,A10,01,5,464008
20250201,26,110,0000000018,20,03,C,0,04,M,20,03,01,A04,03,4,264524
20250423,26,260,0000000013,30,03,P,1,04,M,50,01,01,A04,03,2,441754
20250115,26,110,0000000001,10,03,P,0,02,M,30,02,02,A07,01,1,368946
20250203,41,260,0000000003,40,01,C,0,01,M,30,01,02,A02,01,5,71418
20250328,26,110,0000000008,20,01,C,0,01,F,20,02,02,A01,02,2,292267
20250606,41,260,0000000010,30,01,C,0,04,M,40,04,02,A02,02,2,426826
20250319,41,410,0000000008,30,01,P,1,04,M,20,01,03,A01,03,4,445502
20250411,41,110,0000000011,40,02,C,1,04,M,30,03,03,A02,02,5,248188
20250322,26,110,0000000019,40,03,P,1,04,M,20,02,03,A08,03,5,87321
20250611,41,410,0000000017,30,02,P,0,01,F,40,04,02,A06,03,1,7231
20250617,41,260,0000000020,20,03,C,1,02,F,20,04,01,A05,02,1,343711
20250325,26,110,0000000004,20,01,C,0,02,F,10,03,03,A01,03,1,67888
20250122,41,410,0000000018,10,03,P,1,01,M,60,01,02,A05,03,1,72790
20250124,26,110,0000000011,20,03,P,1,03,M,30,01,01,A08,01,3,124804
20250609,11,110,0000000013,20,03,P,1,01,M,20,04,03,A05,01,3,245186
20250224,26,110,0000000006,40,02,C,1,01,F,40,04,01,A09,02,2,231240
20250105,11,260,0000000018,30,02,P,1,02,M,10,04,03,A07,01,1,401199
20250323,11,410,0000000005,10,03,C,1,02,M,60,01,02,A10,02,5,471303
20250613,26,410,0000000017,10,02,C,1,01,M,50,02,02,A05,02,4,6578
20250117,26,110,0000000005,30,03,C,1,04,F,50,02,03,A03,01,5,85508
20250317,26,410,0000000006,20,01,C,1,01,M,60,04,01,A10,02,1,230840
20250319,26,110,0000000003,10,03,C,1,03,F,60,02,02,A04,02,2,436920
20250226,41,260,0000000015,20,01,P,1,03,M,30,01,01,A07,03,3,173703
20250425,26,110,0000000003,30,02,C,0,01,F,20,02,02,A06,02,2,357110
20250531,41,410,0000000017,40,02,P,1,04,M,30,01,01,A01,01,4,41212
20250430,11,260,0000000012,10,01,C,0,02,F,50,03,01,A01,01,2,76110
20250112,26,110,0000000018,40,01,C,1,04,M,40,02,03,A10,03,2,291382
20250425,11,110,0000000009,10,03,C,1,03,F,50,01,02,A07,03,3,411841
20250403,41,410,0000000005,30,02,P,0,01,M,50,02,03,A07,02,3,269374
20250428,41,410,0000000006,20,02,P,1,01,M,40,01,02,A01,02,4,300178
20250504,11,110,0000000011,40,03,C,0,02,F,20,02,02,A01,01,4,277369
20250420,41,260,0000000015,20,02,P,0,01,M,20,02,01,A03,01,5,31056
20250402,41,410,0000000001,30,03,C,1,04,M,40,01,03,A07,02,5,168725
20250511,26,110,0000000001,40,03,C,1,04,M,10,02,01,A10,02,5,314553
20250611,41,110,0000000010,20,02,P,1,03,M,60,01,03,A06,03,3,179844
20250125,11,260,0000000018,10,02,C,1,03,F,30,02,01,A06,03,4,417098
20250407,11,410,0000000019,10,01,P,0,03,F,60,04,02,A03,02,1,374468
20250316,41,260,0000000015,20,01,P,0,01,M,50,01,03,A09,01,3,162507
20250628,41,410,0000000020,30,01,P,0,04,M,10,02,02,A03,03,2,177206
20250204,11,110,0000000011,30,03,P,1,04,F,10,03,03,A10,03,5,339167
20250416,11,110,0000000007,40,01,P,0,04,M,60,03,02,A05,02,3,336424
20250129,41,410,0000000007,30,03,P,1,04,F,50,04,01,A09,01,3,465536
20250530,11,410,0000000017,40,01,P,0,02,F,50,04,01,A01,01,3,350621
20250119,26,110,0000000008,20,02,P,1,01,F,60,02,02,A04,01,5,65313
20250206,11,110,0000000002,20,01,P,0,01,F,40,04,02,A09,02,3,136813
20250115,11,110,0000000004,30,02,C,1,01,M,40,01,02,A03,03,1,383407
20250117,41,110,0000000001,20,02,P,0,03,M,30,02,02,A07,01,5,444443
20250526,41,110,0000000012,40,03,P,0,04,F,30,04,03,A02,02,5,391315
20250522,11,110,0000000017,10,02,P,1,02,F,50,01,03,A07,02,3,74244
20250603,41,260,0000000013,40,02,P,0,01,M,40,04,03,A04,03,2,444582
20250518,11,410,0000000018,10,03,C,1,03,M,20,02,02,A07,03,1,159165
20250319,41,410,0000000018,40,02,C,1,03,F,50,02,02,A07,03,1,430736
20250423,26,260,0000000014,40,03,P,1,04,F,20,03,02,A02,01,1,96938
20250303,11,410,0000000011,20,03,P,0,01,M,40,03,03,A04,01,1,467370
20250318,11,110,0000000016,30,03,C,0,03,F,30,04,02,A02,01,2,325764
20250125,11,110,0000000006,20,01,C,1,01,F,10,04,03,A05,01,4,287403
20250323,11,110,0000000006,20,03,C,1,03,F,40,01,03,A01,03,3,5802
20250211,11,260,0000000008,10,03,P,0,02,F,60,04,03,A06,03,5,497857
20250306,11,410,0000000015,20,03,P,1,02,M,10,02,03,A09,03,5,237610
20250406,41,410,0000000007,40,01,C,0,03,F,30,01,02,A08,02,4,195363
20250512,26,110,0000000020,40,01,P,0,03,F,10,03,02,A03,03,5,171522
20250515,26,260,0000000005,40,02,P,0,03,M,50,02,03,A06,02,4,413211
20250518,26,110,0000000015,10,03,C,0,02,M,20,01,01,A03,02,2,428331
20250513,41,110,0000000009,20,02,C,0,04,F,20,02,03,A03,02,4,481068
20250621,26,260,0000000012,40,03,C,0,02,F,30,03,02,A04,03,1,300942
20250404,41,410,0000000011,30,03,C,0,04,M,30,04,01,A01,03,3,312486
20250126,11,260,0000000018,30,02,P,0,04,M,20,01,02,A10,03,3,186411
20250102,26,410,0000000012,40,01,C,0,04,F,10,02,03,A06,03,2,485785
20250328,26,110,0000000007,20,01,P,0,01,F,10,01,01,A07,02,3,188882
20250422,11,260,0000000010,40,02,C,1,02,M,30,03,03,A05,02,1,113555
20250325,26,410,0000000005,20,01,C,0,02,F,10,04,02,A05,03,2,25992
20250404,26,260,0000000001,30,01,C,1,02,F,40,03,01,A02,03,2,14446
20250325,26,110,0000000006,30,02,P,1,04,F,20,01,01,A05,01,2,315247
20250613,41,260,0000000002,20,03,C,1,04,M,20,04,01,A05,03,4,493155
20250201,41,410,0000000012,40,02,P,0,02,F,10,03,03,A01,02,2,278390
20250407,41,110,0000000007,10,02,C,1,04,F,10,02,03,A07,03,2,147784
20250508,41,410,0000000007,10,03,C,0,01,M,10,01,01,A07,01,1,315996
20250208,41,110,0000000019,20,02,C,0,04,M,20,01,01,A06,03,1,335349
20250601,26,260,0000000011,20,03,P,0,01,F,10,01,02,A06,03,3,118276
20250310,41,260,0000000014,10,03,P,1,01,M,30,01,02,A06,01,1,204502
20250608,26,410,0000000017,20,03,C,1,01,M,10,03,01,A02,02,4,155202
20250424,11,410,0000000008,20,01,C,1,01,M,50,02,02,A08,01,4,115463
20250521,41,260,0000000020,10,03,C,0,03,F,40,02,03,A04,02,1,287623
20250621,26,260,0000000008,40,03,P,0,04,M,50,04,03,A01,02,1,125606
20250419,41,260,0000000017,30,02,P,1,01,F,50,03,02,A03,03,5,370089
20250124,11,110,0000000019,30,03,P,0,03,F,60,03,03,A05,03,4,154462
20250608,41,260,0000000018,30,01,P,1,01,M,40,01,01,A04,03,2,332538
20250320,26,260,0000000019,10,03,C,1,01,M,10,02,03,A03,02,1,257666
20250615,41,260,0000000019,30,02,P,1,01,M,60,02,01,A01,02,1,241677
20250316,26,260,0000000006,40,01,P,1,03,M,30,01,02,A02,02,4,213557
20250205,26,410,0000000007,40,02,C,0,04,M,30,03,02,A10,02,4,75169
20250507,26,110,0000000007,30,03,C,0,02,M,10,02,03,A02,01,4,60332
20250607,11,410,0000000007,20,01,C,0,02,M,60,04,02,A05,01,2,38905
20250329,11,260,0000000007,40,03,C,0,03,M,50,02,01,A07,02,5,332220
20250118,26,260,0000000005,30,02,P,0,02,F,20,04,02,A05,02,3,339454
20250526,41,410,0000000016,20,02,C,0,01,M,20,01,02,A05,01,3,377637
20250425,41,110,0000000014,20,01,C,0,02,M,30,02,01,A02,01,1,14135
20250413,11,410,0000000014,20,01,P,1,02,M,30,01,02,A08,02,1,476463
20250122,41,410,0000000019,10,02,C,0,04,F,10,02,01,A01,02,5,51217
20250408,11,410,0000000011,20,02,C,1,03,M,60,01,03,A05,03,4,403591
20250629,26,260,0000000009,10,02,P,1,01,F,50,04,01,A01,02,3,451881
20250608,11,410,0000000004,10,01,C,0,04,M,30,04,03,A08,03,1,276867
20250327,26,410,0000000010,20,03,C,0,04,M,60,04,01,A09,03,1,410075
20250621,41,410,0000000011,10,03,P,1,04,M,20,02,02,A04,01,3,38020
20250306,26,410,0000000003,40,01,C,1,02,M,30,03,03,A03,02,2,380085
20250116,26,260,0000000011,40,02,C,1,03,F,40,01,03,A06,01,4,249731
20250125,41,410,0000000010,30,02,P,1,01,M,50,01,02,A05,03,4,234312
20250530,11,110,0000000016,40,01,C,0,01,M,50,01,01,A02,02,3,193767
20250422,11,410,0000000015,20,02,C,0,02,M,10,03,01,A01,01,3,115220
20250217,41,260,0000000015,20,01,C,1,03,F,50,04,02,A05,01,5,293605
20250314,41,110,0000000014,10,03,C,0,01,F,40,04,03,A03,01,5,113925
20250202,26,410,0000000009,10,02,C,1,02,M,20,04,02,A03,02,5,339740
20250105,26,110,0000000005,30,02,P,0,03,M,50,02,03,A03,03,2,289461
20250526,11,410,0000000020,10,03,C,1,03,F,50,03,01,A08,02,3,370688
20250205,41,260,0000000018,20,02,P,1,01,M,10,04,02,A07,01,5,30050
20250503,26,110,0000000016,30,03,P,1,04,F,20,01,02,A05,03,3,405919
20250303,26,260,0000000007,40,03,P,1,02,F,60,03,02,A05,03,5,155120
20250514,26,110,0000000003,30,03,C,0,03,M,50,02,01,A09,01,3,173597
20250516,41,260,0000000009,10,03,P,1,01,M,60,04,02,A04,03,5,472444
20250331,26,110,0000000019,10,02,C,1,01,F,10,01,01,A03,02,3,492193
20250608,26,260,0000000018,30,01,C,1,02,M,40,04,03,A02,01,2,2160
20250529,26,410,0000000013,10,02,C,0,04,M,40,03,02,A03,02,3,110361
20250117,11,260,0000000014,20,01,C,0,01,M,10,03,01,A01,03,2,476471
20250309,26,110,0000000012,20,03,C,1,01,M,10,04,02,A02,02,5,2571
20250615,41,410,0000000014,40,03,P,0,04,F,30,03,03,A07,01,3,273041
20250128,11,110,0000000012,30,03,C,0,04,F,30,04,03,A04,01,4,468372
20250103,11,260,0000000011,10,03,P,0,04,M,30,02,02,A07,01,2,213381
20250209,41,410,0000000016,30,01,C,0,02,M,40,04,03,A08,03,2,136112
20250217,26,410,0000000014,40,02,C,0,03,M,40,03,01,A10,02,3,16397
20250303,41,260,0000000001,30,01,C,0,02,F,30,03,03,A06,02,1,367502
20250304,11,410,0000000005,40,02,P,1,04,M,40,02,02,A09,03,5,378709
20250110,11,260,0000000019,30,01,C,0,03,M,30,02,03,A08,02,1,403382
20250612,11,110,0000000002,10,02,C,0,02,M,40,03,01,A05,03,5,161955
20250309,41,110,0000000015,30,01,P,1,02,M,10,04,01,A01,02,4,103963
20250127,26,110,0000000016,20,03,P,0,01,F,50,03,03,A05,03,1,168411
20250628,26,110,0000000006,20,01,P,0,03,M,10,04,02,A07,02,1,5279
20250629,41,410,0000000015,30,02,C,1,01,M,40,02,02,A10,02,5,473524
20250430,11,110,0000000018,40,03,P,1,04,F,60,03,02,A08,01,2,49564
20250429,41,260,0000000016,30,01,C,1,02,M,40,01,01,A01,03,1,471818
20250612,26,110,0000000008,30,01,C,1,04,F,40,02,03,A09,01,1,44850
20250402,26,110,0000000020,40,03,C,0,01,F,50,04,03,A03,01,1,247790
20250303,41,410,0000000010,40,02,P,0,03,M,60,04,03,A10,02,4,93646
20250316,26,110,0000000017,30,02,P,1,03,F,60,04,02,A04,01,3,337560
20250117,26,110,0000000008,40,02,P,1,01,F,10,01,02,A06,01,3,231720
20250301,11,410,0000000008,40,02,C,0,03,M,10,01,01,A01,01,4,152589
20250501,11,410,0000000011,20,01,P,1,01,M,20,04,01,A08,01,1,219205
20250329,41,260,0000000003,20,02,P,1,02,F,30,02,01,A08,03,3,457410
20250214,11,260,0000000012,30,01,C,1,03,F,20,04,01,A01,01,3,84189
20250311,26,410,0000000002,10,01,C,1,03,F,40,02,01,A08,03,2,250252
20250129,11,410,0000000005,30,01,P,0,03,M,30,04,01,A03,02,1,286083
20250527,41,110,0000000019,10,02,P,1,01,M,50,01,02,A08,01,5,30069
20250111,41,110,0000000013,20,03,C,1,04,M,50,02,03,A06,02,1,321308
20250521,26,110,0000000003,20,02,C,0,02,M,10,04,02,A03,03,3,498937
20250304,11,260,0000000008,30,01,C,0,01,F,60,03,03,A07,01,2,166992
20250121,11,410,0000000005,40,01,C,1,04,F,50,02,02,A07,03,4,141472
20250315,11,410,0000000019,30,01,C,0,03,M,50,03,01,A09,02,2,32203
20250311,26,410,0000000001,30,01,P,0,02,F,20,03,03,A05,02,2,310196
20250117,41,260,0000000013,10,02,C,1,01,M,60,03,01,A03,01,1,486478
20250603,26,260,0000000004,10,01,P,1,04,F,20,02,03,A10,03,1,118312
20250629,41,410,0000000017,40,01,P,0,01,M,20,02,03,A04,03,2,106780
20250619,41,410,0000000017,30,01,P,0,02,M,20,03,01,A06,03,2,11329
20250211,41,110,0000000006,10,03,P,1,01,F,10,03,02,A07,02,1,292846
20250414,11,260,0000000019,10,01,C,1,01,M,60,03,02,A03,02,2,8747
20250530,41,110,0000000003,40,01,P,0,02,M,50,01,01,A01,03,4,468093
20250122,41,260,0000000005,20,02,C,1,01,M,30,02,02,A02,02,1,96747
20250219,11,410,0000000004,10,03,P,1,04,F,30,02,03,A09,03,3,402009
20250128,26,260,0000000002,20,02,C,0,01,F,20,02,02,A05,01,1,24672
20250124,11,260,0000000013,30,01,P,0,03,M,10,01,01,A05,03,5,189803
20250427,26,260,0000000009,10,02,C,0,03,F,50,04,02,A05,01,3,38733
20250129,41,260,0000000010,20,02,C,1,03,F,50,03,02,A09,01,5,497665
20250228,11,110,0000000002,20,03,C,1,01,M,60,01,03,A07,02,2,248829
20250625,41,260,0000000020,30,02,C,1,02,M,30,02,01,A10,02,3,125826
20250114,11,260,0000000017,10,02,P,0,02,F,20,04,02,A01,02,5,469439
20250407,26,110,0000000006,10,01,C,1,02,M,40,03,02,A01,01,3,494323
20250322,26,260,0000000003,40,02,P,1,01,F,20,01,03,A06,02,2,469859
20250509,11,410,0000000003,20,03,P,0,03,F,30,03,03,A10,03,2,313798
20250317,11,410,0000000020,40,03,P,0,04,M,20,04,03,A08,03,2,190375
20250325,26,110,0000000003,20,02,P,0,02,F,10,03,03,A04,03,4,142572
